id,date_time,feedback,performance,trip_number,age,gender,income,state
11,2024-01-19T06:00:00Z,0,85,177,50,0,92321,Pennsylvania
6,2024-01-05T06:39:00Z,1,52,191,41,0,65944,Montana
5,2024-01-17T01:29:00Z,0,62,180,56,0,91599,Pennsylvania
44,2024-01-29T14:43:00Z,0,46,162,40,0,33301,Tennessee
38,2024-01-07T21:09:00Z,1,33,160,45,0,73607,North Dakota
44,2024-01-09T05:27:00Z,1,67,163,40,0,33301,Tennessee
37,2024-01-02T12:22:00Z,1,43,174,19,1,40106,Kentucky
15,2024-01-14T12:48:00Z,1,76,189,54,0,90068,Kentucky
13,2024-01-19T22:05:00Z,0,53,167,39,1,37496,Tennessee
19,2024-01-22T19:08:00Z,0,75,184,31,1,36797,Colorado
41,2024-01-01T14:15:00Z,0,90,187,45,0,93206,Vermont
39,2024-01-24T14:11:00Z,1,77,164,38,1,86191,Ohio
38,2024-01-24T05:29:00Z,1,15,161,45,0,73607,North Dakota
44,2024-01-15T23:07:00Z,0,46,164,40,0,33301,Tennessee
26,2024-01-16T00:11:00Z,0,44,149,24,1,96667,Kentucky
3,2024-01-01T21:21:00Z,1,53,178,23,0,46385,Kansas
10,2024-01-27T12:02:00Z,1,1,190,47,0,41808,Nebraska
25,2024-01-15T22:08:00Z,1,2,173,19,0,84167,Minnesota
50,2024-01-17T09:13:00Z,0,57,164,42,1,59292,Nebraska
5,2024-01-24T21:00:00Z,0,84,181,56,0,91599,Pennsylvania
16,2024-01-06T04:38:00Z,1,4,153,58,1,96946,Nevada
25,2024-01-10T13:05:00Z,1,32,174,19,0,84167,Minnesota
5,2024-01-03T13:45:00Z,0,94,182,56,0,91599,Pennsylvania
14,2024-01-06T22:25:00Z,1,22,156,44,0,63615,Idaho
7,2024-01-20T02:29:00Z,0,49,193,46,1,61969,California
13,2024-01-02T08:02:00Z,1,60,168,39,1,37496,Tennessee
8,2024-01-25T20:36:00Z,1,32,178,44,0,24598,Montana
10,2024-01-12T08:04:00Z,0,49,191,47,0,41808,Nebraska
31,2024-01-18T18:27:00Z,1,51,179,36,0,93546,Kentucky
27,2024-01-11T21:09:00Z,0,45,164,36,1,24327,Indiana
36,2024-01-08T14:05:00Z,0,96,180,32,0,63569,New York
30,2024-01-26T08:57:00Z,0,53,190,25,1,66548,Ohio
19,2024-01-09T08:08:00Z,0,53,185,31,1,36797,Colorado
36,2024-01-09T06:41:00Z,0,64,181,32,0,63569,New York
6,2024-01-01T13:48:00Z,0,100,192,41,0,65944,Montana
13,2024-01-06T01:17:00Z,0,71,169,39,1,37496,Tennessee
37,2024-01-18T09:32:00Z,1,64,175,19,1,40106,Kentucky
6,2024-01-08T01:50:00Z,1,73,193,41,0,65944,Montana
32,2024-01-15T08:47:00Z,0,52,174,31,1,68102,Montana
3,2024-01-29T12:02:00Z,1,47,179,23,0,46385,Kansas
3,2024-01-05T08:16:00Z,0,67,180,23,0,46385,Kansas
3,2024-01-02T13:59:00Z,1,33,181,23,0,46385,Kansas
7,2024-01-01T17:24:00Z,0,50,194,46,1,61969,California
39,2024-01-24T02:56:00Z,1,63,165,38,1,86191,Ohio
13,2024-01-04T01:33:00Z,0,61,170,39,1,37496,Tennessee
10,2024-01-20T11:49:00Z,0,82,192,47,0,41808,Nebraska
34,2024-01-09T07:27:00Z,0,86,165,43,0,64774,Illinois
1,2024-01-23T04:52:00Z,0,66,175,53,1,88473,Rhode Island
17,2024-01-18T09:16:00Z,1,11,158,39,0,28567,North Dakota
49,2023-12-31T19:53:00Z,1,80,155,48,1,79221,South Carolina
47,2024-01-17T21:24:00Z,0,88,149,55,1,30788,South Carolina
5,2024-01-24T16:02:00Z,1,76,183,56,0,91599,Pennsylvania
33,2024-01-11T20:13:00Z,0,79,163,27,0,92559,New Mexico
10,2024-01-28T13:18:00Z,0,69,193,47,0,41808,Nebraska
17,2024-01-12T12:10:00Z,0,49,159,39,0,28567,North Dakota
34,2024-01-08T23:20:00Z,1,61,166,43,0,64774,Illinois
19,2024-01-25T04:40:00Z,0,92,186,31,1,36797,Colorado
12,2024-01-07T11:37:00Z,1,10,164,25,1,67387,North Dakota
38,2024-01-09T19:56:00Z,1,76,162,45,0,73607,North Dakota
6,2024-01-12T23:31:00Z,1,27,194,41,0,65944,Montana
18,2024-01-11T06:49:00Z,0,58,183,19,0,73674,Missouri
25,2024-01-15T14:11:00Z,1,73,175,19,0,84167,Minnesota
13,2024-01-06T11:31:00Z,0,71,171,39,1,37496,Tennessee
46,2024-01-21T13:53:00Z,0,52,163,19,0,96357,Utah
43,2024-01-09T10:26:00Z,0,92,189,56,0,38842,Mississippi
24,2024-01-14T22:32:00Z,1,7,182,59,0,85523,South Carolina
36,2024-01-05T00:54:00Z,0,42,182,32,0,63569,New York
1,2024-01-04T07:24:00Z,1,70,176,53,1,88473,Rhode Island
40,2024-01-19T18:45:00Z,1,80,165,33,0,80516,Tennessee
47,2024-01-05T15:56:00Z,1,52,150,55,1,30788,South Carolina
43,2024-01-19T15:52:00Z,1,25,190,56,0,38842,Mississippi
22,2024-01-01T12:02:00Z,1,56,160,29,1,75649,Alaska
3,2024-01-05T11:27:00Z,0,87,182,23,0,46385,Kansas
37,2024-01-08T17:59:00Z,0,57,176,19,1,40106,Kentucky
25,2024-01-03T02:53:00Z,1,58,176,19,0,84167,Minnesota
35,2024-01-15T23:24:00Z,0,98,161,40,0,87781,Nevada
15,2024-01-06T00:07:00Z,0,77,190,54,0,90068,Kentucky
14,2024-01-05T20:12:00Z,0,82,157,44,0,63615,Idaho
6,2024-01-30T15:42:00Z,1,7,195,41,0,65944,Montana
9,2024-01-20T14:44:00Z,1,42,183,49,1,53991,New York
50,2024-01-19T17:18:00Z,1,13,165,42,1,59292,Nebraska
13,2024-01-23T23:29:00Z,0,58,172,39,1,37496,Tennessee
9,2024-01-14T17:28:00Z,1,25,184,49,1,53991,New York
20,2024-01-18T07:16:00Z,0,75,172,51,1,65746,New Hampshire
23,2024-01-25T03:42:00Z,1,64,180,40,0,73639,California
22,2024-01-22T16:26:00Z,1,51,161,29,1,75649,Alaska
27,2024-01-11T21:42:00Z,0,65,165,36,1,24327,Indiana
45,2024-01-13T07:28:00Z,0,99,164,23,0,61389,Georgia
6,2024-01-21T14:54:00Z,0,67,196,41,0,65944,Montana
22,2024-01-05T17:03:00Z,1,47,162,29,1,75649,Alaska
12,2024-01-28T07:54:00Z,0,68,165,25,1,67387,North Dakota
10,2024-01-27T07:07:00Z,0,95,194,47,0,41808,Nebraska
12,2024-01-19T06:54:00Z,0,65,166,25,1,67387,North Dakota
1,2024-01-28T21:49:00Z,0,85,177,53,1,88473,Rhode Island
17,2024-01-25T21:41:00Z,0,54,160,39,0,28567,North Dakota
18,2024-01-18T02:17:00Z,0,86,184,19,0,73674,Missouri
29,2024-01-20T17:34:00Z,0,49,171,53,0,64899,Nevada
26,2024-01-07T07:30:00Z,1,39,150,24,1,96667,Kentucky
48,2024-01-17T08:48:00Z,0,45,153,42,1,96762,California
1,2024-01-16T06:01:00Z,0,94,178,53,1,88473,Rhode Island
16,2024-01-11T23:51:00Z,0,40,154,58,1,96946,Nevada
3,2024-01-15T05:08:00Z,1,74,183,23,0,46385,Kansas
21,2024-01-20T05:29:00Z,1,79,168,28,1,33000,South Dakota
17,2024-01-21T13:50:00Z,0,79,161,39,0,28567,North Dakota
19,2024-01-09T10:41:00Z,1,74,187,31,1,36797,Colorado
14,2024-01-22T21:27:00Z,0,50,158,44,0,63615,Idaho
47,2024-01-20T14:49:00Z,1,32,151,55,1,30788,South Carolina
3,2024-01-01T23:51:00Z,0,78,184,23,0,46385,Kansas
49,2023-12-31T18:20:00Z,1,1,156,48,1,79221,South Carolina
9,2024-01-03T00:28:00Z,0,48,185,49,1,53991,New York
3,2024-01-20T11:56:00Z,0,52,185,23,0,46385,Kansas
47,2024-01-28T04:55:00Z,0,58,152,55,1,30788,South Carolina
49,2024-01-28T13:42:00Z,0,89,157,48,1,79221,South Carolina
18,2024-01-25T23:39:00Z,1,65,185,19,0,73674,Missouri
21,2024-01-22T04:08:00Z,0,86,169,28,1,33000,South Dakota
9,2024-01-13T08:21:00Z,0,79,186,49,1,53991,New York
7,2024-01-28T19:06:00Z,1,32,195,46,1,61969,California
3,2024-01-10T21:50:00Z,0,72,186,23,0,46385,Kansas
42,2024-01-13T00:38:00Z,0,93,198,53,1,54838,New Hampshire
34,2024-01-15T07:40:00Z,1,28,167,43,0,64774,Illinois
20,2024-01-01T23:47:00Z,0,54,173,51,1,65746,New Hampshire
30,2024-01-04T22:12:00Z,0,47,191,25,1,66548,Ohio
24,2024-01-22T20:10:00Z,1,40,183,59,0,85523,South Carolina
7,2024-01-06T04:55:00Z,0,86,196,46,1,61969,California
26,2024-01-21T09:32:00Z,0,61,151,24,1,96667,Kentucky
42,2024-01-13T12:02:00Z,1,54,199,53,1,54838,New Hampshire
39,2024-01-04T03:39:00Z,0,70,166,38,1,86191,Ohio
44,2024-01-26T14:53:00Z,0,96,165,40,0,33301,Tennessee
16,2024-01-01T23:03:00Z,1,77,155,58,1,96946,Nevada
5,2024-01-18T18:24:00Z,1,54,184,56,0,91599,Pennsylvania
37,2023-12-31T16:05:00Z,0,83,177,19,1,40106,Kentucky
13,2024-01-20T23:51:00Z,0,66,173,39,1,37496,Tennessee
38,2024-01-20T09:24:00Z,0,89,163,45,0,73607,North Dakota
27,2024-01-10T16:14:00Z,0,42,166,36,1,24327,Indiana
9,2024-01-27T15:57:00Z,0,78,187,49,1,53991,New York
33,2024-01-27T07:45:00Z,0,92,164,27,0,92559,New Mexico
9,2024-01-03T13:54:00Z,0,71,188,49,1,53991,New York
5,2024-01-17T10:46:00Z,0,57,185,56,0,91599,Pennsylvania
49,2024-01-24T16:23:00Z,0,70,158,48,1,79221,South Carolina
35,2024-01-19T01:39:00Z,1,76,162,40,0,87781,Nevada
40,2024-01-18T10:49:00Z,1,39,166,33,0,80516,Tennessee
14,2024-01-29T21:22:00Z,0,55,159,44,0,63615,Idaho
11,2024-01-10T23:48:00Z,1,21,178,50,0,92321,Pennsylvania
42,2024-01-23T18:40:00Z,0,91,200,53,1,54838,New Hampshire
46,2024-01-02T15:04:00Z,0,51,164,19,0,96357,Utah
33,2024-01-04T20:17:00Z,1,6,165,27,0,92559,New Mexico
40,2024-01-02T14:57:00Z,0,59,167,33,0,80516,Tennessee
41,2024-01-12T21:58:00Z,0,81,188,45,0,93206,Vermont
30,2024-01-19T17:34:00Z,1,23,192,25,1,66548,Ohio
7,2024-01-10T16:24:00Z,1,48,197,46,1,61969,California
18,2024-01-06T22:41:00Z,1,33,186,19,0,73674,Missouri
42,2024-01-27T14:57:00Z,0,41,201,53,1,54838,New Hampshire
7,2024-01-29T10:04:00Z,0,40,198,46,1,61969,California
14,2024-01-07T02:14:00Z,1,56,160,44,0,63615,Idaho
39,2023-12-31T16:45:00Z,0,91,167,38,1,86191,Ohio
5,2024-01-13T06:30:00Z,1,59,186,56,0,91599,Pennsylvania
46,2024-01-03T08:37:00Z,1,54,165,19,0,96357,Utah
47,2024-01-11T16:51:00Z,0,86,153,55,1,30788,South Carolina
11,2024-01-06T18:02:00Z,0,42,179,50,0,92321,Pennsylvania
27,2024-01-29T20:33:00Z,0,95,167,36,1,24327,Indiana
49,2024-01-22T00:35:00Z,0,77,159,48,1,79221,South Carolina
19,2024-01-04T14:37:00Z,1,35,188,31,1,36797,Colorado
47,2024-01-24T20:28:00Z,1,45,154,55,1,30788,South Carolina
25,2024-01-30T04:46:00Z,0,79,177,19,0,84167,Minnesota
3,2024-01-04T10:19:00Z,1,49,187,23,0,46385,Kansas
47,2024-01-15T10:06:00Z,0,86,155,55,1,30788,South Carolina
33,2024-01-12T14:08:00Z,1,62,166,27,0,92559,New Mexico
33,2024-01-24T15:24:00Z,0,98,167,27,0,92559,New Mexico
30,2024-01-02T10:15:00Z,1,36,193,25,1,66548,Ohio
45,2024-01-03T21:01:00Z,1,10,165,23,0,61389,Georgia
26,2024-01-27T21:29:00Z,1,66,152,24,1,96667,Kentucky
21,2024-01-25T04:31:00Z,1,25,170,28,1,33000,South Dakota
16,2024-01-12T09:06:00Z,1,11,156,58,1,96946,Nevada
5,2024-01-23T12:58:00Z,1,49,187,56,0,91599,Pennsylvania
14,2024-01-17T22:48:00Z,0,84,161,44,0,63615,Idaho
49,2024-01-16T17:52:00Z,1,56,160,48,1,79221,South Carolina
31,2024-01-11T18:18:00Z,1,23,180,36,0,93546,Kentucky
23,2024-01-26T03:45:00Z,1,74,181,40,0,73639,California
13,2024-01-09T08:33:00Z,0,80,174,39,1,37496,Tennessee
49,2024-01-29T05:37:00Z,1,73,161,48,1,79221,South Carolina
47,2024-01-11T16:44:00Z,1,42,156,55,1,30788,South Carolina
13,2024-01-21T11:02:00Z,0,40,175,39,1,37496,Tennessee
5,2024-01-14T20:19:00Z,1,29,188,56,0,91599,Pennsylvania
17,2024-01-21T22:44:00Z,1,74,162,39,0,28567,North Dakota
21,2024-01-12T08:24:00Z,1,19,171,28,1,33000,South Dakota
31,2024-01-17T07:01:00Z,1,42,181,36,0,93546,Kentucky
19,2024-01-22T02:12:00Z,1,41,189,31,1,36797,Colorado
16,2024-01-25T16:46:00Z,1,38,157,58,1,96946,Nevada
25,2024-01-15T07:44:00Z,1,43,178,19,0,84167,Minnesota
21,2024-01-06T21:34:00Z,1,24,172,28,1,33000,South Dakota
10,2024-01-09T20:40:00Z,1,70,195,47,0,41808,Nebraska
46,2024-01-05T21:49:00Z,0,69,166,19,0,96357,Utah
44,2024-01-27T06:12:00Z,1,58,166,40,0,33301,Tennessee
28,2024-01-21T05:30:00Z,1,75,172,44,1,86118,Kentucky
49,2024-01-08T15:40:00Z,1,46,162,48,1,79221,South Carolina
19,2024-01-26T20:35:00Z,0,62,190,31,1,36797,Colorado
27,2024-01-07T14:38:00Z,0,79,168,36,1,24327,Indiana
3,2024-01-20T08:05:00Z,0,90,188,23,0,46385,Kansas
50,2024-01-24T09:43:00Z,1,47,166,42,1,59292,Nebraska
40,2024-01-19T19:47:00Z,1,73,168,33,0,80516,Tennessee
27,2024-01-14T13:24:00Z,0,60,169,36,1,24327,Indiana
24,2024-01-10T12:39:00Z,0,89,184,59,0,85523,South Carolina
31,2024-01-03T20:42:00Z,0,85,182,36,0,93546,Kentucky
18,2023-12-31T21:05:00Z,0,44,187,19,0,73674,Missouri
42,2024-01-29T11:32:00Z,1,3,202,53,1,54838,New Hampshire
43,2024-01-09T13:20:00Z,1,9,191,56,0,38842,Mississippi
35,2024-01-13T19:45:00Z,0,59,163,40,0,87781,Nevada
3,2024-01-11T21:48:00Z,0,72,189,23,0,46385,Kansas
18,2024-01-25T08:35:00Z,1,61,188,19,0,73674,Missouri
47,2024-01-16T09:44:00Z,1,5,157,55,1,30788,South Carolina
28,2024-01-16T03:44:00Z,0,56,173,44,1,86118,Kentucky
26,2024-01-06T20:41:00Z,1,49,153,24,1,96667,Kentucky
48,2024-01-13T19:14:00Z,0,53,154,42,1,96762,California
30,2024-01-18T18:23:00Z,0,67,194,25,1,66548,Ohio
34,2024-01-12T22:51:00Z,0,91,168,43,0,64774,Illinois
13,2024-01-25T07:37:00Z,1,19,176,39,1,37496,Tennessee
30,2024-01-21T01:42:00Z,0,51,195,25,1,66548,Ohio
20,2024-01-29T11:22:00Z,0,53,174,51,1,65746,New Hampshire
14,2024-01-20T08:55:00Z,1,67,162,44,0,63615,Idaho
11,2024-01-05T11:11:00Z,0,84,180,50,0,92321,Pennsylvania
44,2024-01-09T23:43:00Z,0,67,167,40,0,33301,Tennessee
15,2024-01-11T22:55:00Z,0,100,191,54,0,90068,Kentucky
42,2024-01-06T09:25:00Z,0,93,203,53,1,54838,New Hampshire
42,2024-01-19T07:47:00Z,0,53,204,53,1,54838,New Hampshire
11,2024-01-20T11:22:00Z,0,96,181,50,0,92321,Pennsylvania
21,2024-01-12T05:05:00Z,0,86,173,28,1,33000,South Dakota
47,2024-01-03T16:47:00Z,1,64,158,55,1,30788,South Carolina
2,2024-01-21T08:19:00Z,1,7,163,33,0,92124,Vermont
16,2024-01-06T09:35:00Z,0,50,158,58,1,96946,Nevada
6,2024-01-09T22:48:00Z,0,92,197,41,0,65944,Montana
29,2024-01-04T23:11:00Z,0,65,172,53,0,64899,Nevada
47,2024-01-22T01:03:00Z,1,59,159,55,1,30788,South Carolina
22,2024-01-17T05:11:00Z,0,72,163,29,1,75649,Alaska
16,2024-01-18T18:58:00Z,1,46,159,58,1,96946,Nevada
2,2024-01-13T12:47:00Z,0,41,164,33,0,92124,Vermont
1,2024-01-29T22:45:00Z,1,73,179,53,1,88473,Rhode Island
36,2024-01-13T08:00:00Z,0,69,183,32,0,63569,New York
31,2024-01-13T01:32:00Z,0,90,183,36,0,93546,Kentucky
35,2024-01-25T10:26:00Z,1,7,164,40,0,87781,Nevada
35,2024-01-22T07:22:00Z,0,84,165,40,0,87781,Nevada
14,2024-01-06T16:16:00Z,0,84,163,44,0,63615,Idaho
27,2024-01-09T11:01:00Z,1,80,170,36,1,24327,Indiana
14,2024-01-27T05:33:00Z,1,2,164,44,0,63615,Idaho
13,2024-01-23T01:45:00Z,0,84,177,39,1,37496,Tennessee
19,2024-01-03T16:44:00Z,0,91,191,31,1,36797,Colorado
3,2024-01-27T10:27:00Z,1,13,190,23,0,46385,Kansas
6,2024-01-10T05:45:00Z,1,33,198,41,0,65944,Montana
16,2024-01-18T08:26:00Z,1,34,160,58,1,96946,Nevada
14,2024-01-09T22:16:00Z,0,97,165,44,0,63615,Idaho
39,2024-01-14T23:35:00Z,1,51,168,38,1,86191,Ohio
20,2024-01-25T07:38:00Z,0,79,175,51,1,65746,New Hampshire
22,2024-01-04T20:29:00Z,0,62,164,29,1,75649,Alaska
33,2024-01-13T10:30:00Z,1,22,168,27,0,92559,New Mexico
49,2024-01-16T09:56:00Z,0,87,163,48,1,79221,South Carolina
9,2024-01-28T00:05:00Z,0,96,189,49,1,53991,New York
22,2024-01-15T01:59:00Z,0,86,165,29,1,75649,Alaska
4,2024-01-14T20:05:00Z,0,72,180,60,1,45192,Idaho
44,2024-01-12T07:53:00Z,1,76,168,40,0,33301,Tennessee
44,2024-01-02T01:36:00Z,1,10,169,40,0,33301,Tennessee
21,2023-12-31T23:50:00Z,1,18,174,28,1,33000,South Dakota
9,2024-01-02T10:02:00Z,0,41,190,49,1,53991,New York
33,2024-01-11T23:42:00Z,0,46,169,27,0,92559,New Mexico
13,2024-01-11T02:05:00Z,1,15,178,39,1,37496,Tennessee
8,2024-01-18T09:06:00Z,1,15,179,44,0,24598,Montana
42,2024-01-14T05:09:00Z,1,43,205,53,1,54838,New Hampshire
7,2024-01-27T13:46:00Z,0,95,199,46,1,61969,California
9,2024-01-08T15:56:00Z,1,41,191,49,1,53991,New York
2,2024-01-05T23:22:00Z,1,47,165,33,0,92124,Vermont
43,2024-01-02T23:46:00Z,1,53,192,56,0,38842,Mississippi
48,2024-01-22T22:50:00Z,1,73,155,42,1,96762,California
47,2024-01-06T18:53:00Z,0,48,160,55,1,30788,South Carolina
28,2024-01-06T05:24:00Z,0,65,174,44,1,86118,Kentucky
17,2023-12-31T22:51:00Z,1,5,163,39,0,28567,North Dakota
36,2024-01-18T15:07:00Z,0,90,184,32,0,63569,New York
4,2024-01-26T01:42:00Z,0,54,181,60,1,45192,Idaho
23,2024-01-02T21:14:00Z,0,50,182,40,0,73639,California
44,2024-01-19T12:36:00Z,1,67,170,40,0,33301,Tennessee
1,2024-01-06T06:52:00Z,1,67,180,53,1,88473,Rhode Island
49,2024-01-09T18:20:00Z,0,83,164,48,1,79221,South Carolina
6,2024-01-20T13:23:00Z,0,63,199,41,0,65944,Montana
12,2024-01-18T15:04:00Z,1,55,167,25,1,67387,North Dakota
18,2024-01-05T04:45:00Z,1,36,189,19,0,73674,Missouri
30,2024-01-29T23:05:00Z,1,30,196,25,1,66548,Ohio
43,2024-01-06T22:17:00Z,1,35,193,56,0,38842,Mississippi
35,2024-01-05T01:13:00Z,0,64,166,40,0,87781,Nevada
5,2024-01-28T01:46:00Z,1,73,189,56,0,91599,Pennsylvania
10,2024-01-08T14:16:00Z,0,46,196,47,0,41808,Nebraska
47,2024-01-13T22:13:00Z,0,85,161,55,1,30788,South Carolina
34,2024-01-24T19:06:00Z,1,79,169,43,0,64774,Illinois
44,2024-01-11T17:21:00Z,0,93,171,40,0,33301,Tennessee
11,2024-01-04T00:49:00Z,0,62,182,50,0,92321,Pennsylvania
49,2024-01-25T20:56:00Z,0,42,165,48,1,79221,South Carolina
19,2024-01-14T04:18:00Z,1,66,192,31,1,36797,Colorado
30,2024-01-29T19:10:00Z,1,33,197,25,1,66548,Ohio
40,2024-01-22T20:49:00Z,0,42,169,33,0,80516,Tennessee
18,2024-01-30T02:55:00Z,0,61,190,19,0,73674,Missouri
2,2024-01-12T18:00:00Z,0,41,166,33,0,92124,Vermont
48,2024-01-11T12:41:00Z,1,38,156,42,1,96762,California
24,2024-01-17T04:25:00Z,0,61,185,59,0,85523,South Carolina
40,2024-01-05T17:36:00Z,0,91,170,33,0,80516,Tennessee
46,2024-01-24T09:26:00Z,0,95,167,19,0,96357,Utah
14,2024-01-25T08:30:00Z,1,28,166,44,0,63615,Idaho
40,2024-01-01T13:26:00Z,0,88,171,33,0,80516,Tennessee
46,2024-01-28T03:08:00Z,0,95,168,19,0,96357,Utah
27,2024-01-09T15:27:00Z,0,93,171,36,1,24327,Indiana
6,2024-01-21T09:34:00Z,0,47,200,41,0,65944,Montana
14,2024-01-23T02:17:00Z,1,15,167,44,0,63615,Idaho
36,2024-01-04T09:41:00Z,0,87,185,32,0,63569,New York
37,2024-01-28T05:35:00Z,0,91,178,19,1,40106,Kentucky
14,2024-01-05T15:12:00Z,0,82,168,44,0,63615,Idaho
32,2024-01-02T13:39:00Z,1,40,175,31,1,68102,Montana
43,2024-01-17T09:14:00Z,1,25,194,56,0,38842,Mississippi
10,2024-01-18T14:35:00Z,1,41,197,47,0,41808,Nebraska
4,2024-01-15T13:40:00Z,1,58,182,60,1,45192,Idaho
50,2024-01-03T12:12:00Z,1,32,167,42,1,59292,Nebraska
38,2024-01-11T16:43:00Z,0,90,164,45,0,73607,North Dakota
10,2024-01-03T14:28:00Z,0,44,198,47,0,41808,Nebraska
20,2024-01-29T11:22:00Z,0,98,176,51,1,65746,New Hampshire
38,2024-01-08T19:09:00Z,1,36,165,45,0,73607,North Dakota
32,2024-01-23T16:23:00Z,1,78,176,31,1,68102,Montana
44,2024-01-18T11:08:00Z,1,3,172,40,0,33301,Tennessee
1,2024-01-27T06:27:00Z,0,57,181,53,1,88473,Rhode Island
3,2024-01-13T11:02:00Z,0,73,191,23,0,46385,Kansas
50,2024-01-15T06:02:00Z,0,66,168,42,1,59292,Nebraska
19,2024-01-26T05:50:00Z,0,67,193,31,1,36797,Colorado
40,2024-01-25T19:36:00Z,1,19,172,33,0,80516,Tennessee
26,2024-01-12T12:30:00Z,0,98,154,24,1,96667,Kentucky
20,2024-01-16T06:09:00Z,1,45,177,51,1,65746,New Hampshire
25,2024-01-07T18:20:00Z,0,74,179,19,0,84167,Minnesota
28,2024-01-06T18:28:00Z,1,14,175,44,1,86118,Kentucky
42,2024-01-17T15:49:00Z,1,68,206,53,1,54838,New Hampshire
30,2024-01-08T10:34:00Z,1,17,198,25,1,66548,Ohio
5,2024-01-06T07:47:00Z,0,69,190,56,0,91599,Pennsylvania
4,2024-01-05T20:23:00Z,1,74,183,60,1,45192,Idaho
2,2024-01-19T09:00:00Z,0,96,167,33,0,92124,Vermont
27,2024-01-17T05:53:00Z,1,34,172,36,1,24327,Indiana
10,2024-01-05T18:04:00Z,1,1,199,47,0,41808,Nebraska
1,2024-01-29T01:18:00Z,1,10,182,53,1,88473,Rhode Island
49,2024-01-17T05:41:00Z,0,63,166,48,1,79221,South Carolina
20,2024-01-22T22:23:00Z,0,50,178,51,1,65746,New Hampshire
20,2024-01-18T19:06:00Z,0,54,179,51,1,65746,New Hampshire
48,2024-01-22T19:36:00Z,0,66,157,42,1,96762,California
42,2024-01-23T23:02:00Z,0,89,207,53,1,54838,New Hampshire
42,2024-01-26T16:52:00Z,1,1,208,53,1,54838,New Hampshire
43,2024-01-15T11:51:00Z,0,95,195,56,0,38842,Mississippi
28,2024-01-14T16:52:00Z,1,11,176,44,1,86118,Kentucky
45,2024-01-18T01:48:00Z,1,53,166,23,0,61389,Georgia
7,2024-01-27T04:24:00Z,1,74,200,46,1,61969,California
25,2024-01-25T08:11:00Z,1,51,180,19,0,84167,Minnesota
29,2024-01-22T13:50:00Z,0,58,173,53,0,64899,Nevada
17,2024-01-25T14:55:00Z,1,17,164,39,0,28567,North Dakota
18,2024-01-21T08:49:00Z,0,80,191,19,0,73674,Missouri
27,2024-01-08T15:28:00Z,0,83,173,36,1,24327,Indiana
2,2024-01-30T11:40:00Z,0,43,168,33,0,92124,Vermont
30,2024-01-26T14:14:00Z,1,69,199,25,1,66548,Ohio
25,2024-01-08T07:34:00Z,1,20,181,19,0,84167,Minnesota
37,2024-01-16T12:04:00Z,0,67,179,19,1,40106,Kentucky
31,2024-01-30T10:10:00Z,1,72,184,36,0,93546,Kentucky
32,2024-01-09T23:30:00Z,0,88,177,31,1,68102,Montana
2,2024-01-13T15:42:00Z,1,49,169,33,0,92124,Vermont
7,2024-01-01T13:33:00Z,1,19,201,46,1,61969,California
18,2024-01-22T03:04:00Z,1,69,192,19,0,73674,Missouri
18,2024-01-05T22:48:00Z,1,17,193,19,0,73674,Missouri
29,2024-01-18T01:20:00Z,1,36,174,53,0,64899,Nevada
24,2024-01-04T04:57:00Z,1,29,186,59,0,85523,South Carolina
25,2024-01-17T16:04:00Z,1,38,182,19,0,84167,Minnesota
49,2024-01-20T15:27:00Z,1,59,167,48,1,79221,South Carolina
18,2024-01-26T08:11:00Z,1,65,194,19,0,73674,Missouri
47,2024-01-28T09:12:00Z,1,58,162,55,1,30788,South Carolina
2,2024-01-15T09:41:00Z,1,65,170,33,0,92124,Vermont
5,2024-01-04T05:36:00Z,0,46,191,56,0,91599,Pennsylvania
47,2024-01-30T03:39:00Z,0,75,163,55,1,30788,South Carolina
12,2024-01-18T21:50:00Z,1,26,168,25,1,67387,North Dakota
37,2024-01-23T07:25:00Z,0,76,180,19,1,40106,Kentucky
9,2024-01-11T07:21:00Z,0,49,192,49,1,53991,New York
41,2024-01-27T17:00:00Z,0,99,189,45,0,93206,Vermont
25,2024-01-13T00:58:00Z,0,42,183,19,0,84167,Minnesota
28,2024-01-21T07:20:00Z,1,31,177,44,1,86118,Kentucky
47,2024-01-13T13:58:00Z,0,43,164,55,1,30788,South Carolina
12,2024-01-27T06:50:00Z,0,40,169,25,1,67387,North Dakota
1,2024-01-17T13:59:00Z,1,23,183,53,1,88473,Rhode Island
12,2024-01-04T14:45:00Z,1,50,170,25,1,67387,North Dakota
33,2024-01-22T03:03:00Z,0,46,170,27,0,92559,New Mexico
40,2024-01-22T08:27:00Z,1,24,173,33,0,80516,Tennessee
40,2024-01-16T03:33:00Z,1,45,174,33,0,80516,Tennessee
16,2024-01-29T18:35:00Z,1,36,161,58,1,96946,Nevada
39,2024-01-12T21:33:00Z,0,74,169,38,1,86191,Ohio
1,2024-01-15T00:16:00Z,0,79,184,53,1,88473,Rhode Island
4,2024-01-26T02:38:00Z,1,73,184,60,1,45192,Idaho
10,2024-01-20T17:27:00Z,0,42,200,47,0,41808,Nebraska
20,2024-01-25T18:46:00Z,1,27,180,51,1,65746,New Hampshire
46,2024-01-17T00:51:00Z,0,40,169,19,0,96357,Utah
14,2024-01-23T20:12:00Z,0,63,169,44,0,63615,Idaho
50,2024-01-19T09:30:00Z,1,70,169,42,1,59292,Nebraska
